ID	CHOICE	COST1	SIZE1	STORAGE1	CAM1	OS1	COST2	SIZE2	STORAGE2	CAM2	OS2	COST3	SIZE3	STORAGE3	CAM3	OS3	GENDER	AGE	AVAIL1	AVAIL2	AVAIL3
88	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
88	3	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	2	1	1	1
88	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	3	1	1	1
88	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	3	1	1	1
88	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	3	1	1	1
89	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	1	1	1	1
89	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	1	1	1	1
89	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	2	1	1	1
89	2	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	1	1	1	1
89	2	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	1	1	1	1
89	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	2	1	1	1
89	3	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	2	1	1	1
89	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	2	1	1	1
89	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	2	1	1	1
89	2	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	2	1	1	1
89	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	1	1	1	1
89	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	1	1	1	1
89	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	2	1	1	1
89	2	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	2	1	1	1
89	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	2	1	1	1
89	3	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	1	1	1	1
90	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	3	1	1	1
90	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	2	1	1	1
90	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	2	1	1	1
90	3	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	2	1	1	1
90	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	3	1	1	1
90	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	2	1	1	1
90	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	2	1	1	1
90	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	3	1	1	1
90	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	2	1	1	1
90	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	2	1	1	1
90	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	2	1	1	1
90	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	2	1	1	1
90	3	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	1	1	1	1
90	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	2	1	1	1
90	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	3	1	1	1
90	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	3	1	1	1
91	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
91	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	2	1	1	1
91	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	1	1	1	1
91	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	3	1	1	1
91	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	3	1	1	1
91	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	2	1	1	1
91	3	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	3	1	1	1
91	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	2	1	1	1
91	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	2	1	1	1
91	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	1	1	1	1
91	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	2	1	1	1
91	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
91	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	2	1	1	1
91	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	2	1	1	1
91	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	3	1	1	1
91	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	1	1	1	1
92	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
92	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	2	1	1	1
92	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	2	1	1	1
92	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	2	1	1	1
92	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	1	1	1	1
92	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	1	1	1	1
92	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	2	1	1	1
92	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	2	1	1	1
92	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	1	1	1	1
92	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	2	1	1	1
92	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	2	1	1	1
92	3	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	2	1	1	1
92	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	3	1	1	1
92	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	1	1	1	1
92	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	1	1	1	1
92	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	2	1	1	1
93	2	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
93	1	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	2	1	1	1
93	1	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	3	1	1	1
93	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	3	1	1	1
93	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	3	1	1	1
93	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	2	1	1	1
93	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	2	1	1	1
93	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	2	1	1	1
93	3	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	1	1	1	1
93	2	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	2	1	1	1
93	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	1	1	1	1
93	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	3	1	1	1
93	3	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	2	1	1	1
93	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	2	1	1	1
93	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	2	1	1	1
93	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	1	1	1	1
94	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	1	1	1	1
94	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	2	1	1	1
94	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	1	1	1	1
94	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	2	1	1	1
94	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	3	1	1	1
94	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	3	1	1	1
94	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	2	1	1	1
94	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	1	1	1	1
94	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	3	1	1	1
94	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	3	1	1	1
94	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	1	1	1	1
94	3	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
94	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	1	1	1	1
94	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	3	1	1	1
94	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	3	1	1	1
94	3	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	1	1	1	1
95	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	3	1	1	1
95	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	2	1	1	1
95	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	3	1	1	1
95	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	2	1	1	1
95	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	3	1	1	1
95	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	1	1	1	1
95	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	2	1	1	1
95	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	1	1	1	1
95	3	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	3	1	1	1
95	2	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	3	1	1	1
95	3	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	3	1	1	1
95	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	3	1	1	1
95	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	1	1	1	1
95	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	2	1	1	1
95	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	1	1	1	1
95	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	1	1	1	1
96	2	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	1	1	1	1
96	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	2	1	1	1
96	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	1	1	1	1
96	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	1	1	1	1
96	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	1	1	1	1
96	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	1	1	1	1
96	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	3	1	1	1
96	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	2	1	1	1
96	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	3	1	1	1
96	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	2	1	1	1
96	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	1	1	1	1
96	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
96	3	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	2	1	1	1
96	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	1	1	1	1
96	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	1	1	1	1
96	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	1	1	1	1
97	2	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	1	1	1	1
97	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	2	1	1	1
97	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	2	1	1	1
97	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	1	1	1	1
97	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	1	1	1	1
97	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	3	1	1	1
97	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	1	1	1	1
97	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	2	1	1	1
97	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	3	1	1	1
97	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	1	1	1	1
97	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	1	1	1	1
97	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
97	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	2	1	1	1
97	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	2	1	1	1
97	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	3	1	1	1
97	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	1	1	1	1
98	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
98	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	2	1	1	1
98	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	1	1	1	1
98	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	2	1	1	1
98	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	1	1	1	1
98	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	2	1	1	1
98	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	1	1	1	1
98	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	2	1	1	1
98	3	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	2	1	1	1
98	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	3	1	1	1
98	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	1	1	1	1
98	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	2	1	1	1
98	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	2	1	1	1
98	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	2	1	1	1
98	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	2	1	1	1
98	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	2	1	1	1
99	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
99	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	3	1	1	1
99	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	2	1	1	1
99	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	2	1	1	1
99	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	3	1	1	1
99	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	3	1	1	1
99	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	3	1	1	1
99	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	2	1	1	1
99	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	1	1	1	1
99	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	2	1	1	1
99	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	2	1	1	1
99	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
99	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	2	1	1	1
99	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	3	1	1	1
99	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	2	1	1	1
99	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	3	1	1	1
100	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
100	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	2	1	1	1
100	3	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	2	1	1	1
100	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	2	1	1	1
100	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	1	1	1	1
100	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	1	1	1	1
100	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	3	1	1	1
100	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	1	1	1	1
100	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	2	1	1	1
100	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	2	1	1	1
100	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	2	1	1	1
100	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
100	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	1	1	1	1
100	2	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	2	1	1	1
100	2	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	2	1	1	1
100	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	2	1	1	1
101	2	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	1	1	1	1
101	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	2	1	1	1
101	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	1	1	1	1
101	3	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	1	1	1	1
101	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	1	1	1	1
101	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	1	1	1	1
101	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	3	1	1	1
101	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	1	1	1	1
101	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	3	1	1	1
101	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	3	1	1	1
101	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	2	1	1	1
101	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	1	1	1	1
101	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	2	1	1	1
101	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	2	1	1	1
101	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	2	1	1	1
101	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	1	1	1	1
102	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
102	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	3	1	1	1
102	3	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	2	1	1	1
102	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	1	1	1	1
102	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	2	1	1	1
102	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	1	1	1	1
102	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	1	1	1	1
102	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	3	1	1	1
102	3	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	1	1	1	1
102	2	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	1	1	1	1
102	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	1	1	1	1
102	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	3	1	1	1
102	3	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	2	1	1	1
102	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	2	1	1	1
102	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	2	1	1	1
102	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	1	1	1	1
103	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
103	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	2	1	1	1
103	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	1	1	1	1
103	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	2	1	1	1
103	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	3	1	1	1
103	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	1	1	1	1
103	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	1	1	1	1
103	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	1	1	1	1
103	1	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	1	1	1	1
103	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	3	1	1	1
103	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	2	1	1	1
103	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
103	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	2	1	1	1
103	2	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	1	1	1	1
103	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	2	1	1	1
103	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	2	1	1	1
104	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
104	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	3	1	1	1
104	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	2	1	1	1
104	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	2	1	1	1
104	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	3	1	1	1
104	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	1	1	1	1
104	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	1	1	1	1
104	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	1	1	1	1
104	3	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	2	1	1	1
104	2	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	2	1	1	1
104	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	2	1	1	1
104	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	3	1	1	1
104	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	2	1	1	1
104	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	2	1	1	1
104	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	1	1	1	1
104	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	1	1	1	1
105	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
105	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	2	1	1	1
105	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	3	1	1	1
105	3	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	1	1	1	1
105	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	1	1	1	1
105	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	2	1	1	1
105	2	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	1	1	1	1
105	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	1	1	1	1
105	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	2	1	1	1
105	2	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	1	1	1	1
105	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	2	1	1	1
105	2	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	1	1	1	1
105	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	1	1	1	1
105	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	2	1	1	1
105	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	3	1	1	1
105	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	2	1	1	1
106	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	2	1	1	1
106	3	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	1	1	1	1
106	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	2	1	1	1
106	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	1	1	1	1
